371,1812,1692,832,1590
418,257,1032,1754,237
203,15,451,614,1503
845,513,993,661,327
1610,714,794,1041,1721
329,1516,1724,1156,1797
838,707,1990,918,178
198,394,751,802,289
1594,440,1079,1261,952
1292,851,1225,1021,1957
1576,41,193,353,1345
437,526,1976,383,1138
829,59,825,1366,1861
1896,1825,1153,150,636
1435,854,499,1695,741
65,1089,508,944,1838
1572,814,1327,515,1764
1409,377,1350,369,41
1128,1642,1749,486,838
595,749,1108,107,42
298,737,760,1319,71
153,1645,771,536,465
1078,568,745,338,1554
1019,1959,649,1462,852
1303,708,1411,1812,1857
1837,1907,507,1321,949
940,94,1539,863,1674
1291,1025,15,1641,1925
911,398,1811,576,1908
1591,1441,1891,29,1229
71,1915,1146,87,1443
1694,825,156,1649,1617
609,653,1241,284,1320
698,1655,1267,544,1551
1751,978,607,1371,1192
868,862,1468,419,1690
977,1845,682,1976,109
1981,1253,272,1729,1641
166,10,545,660,464
125,914,579,115,309
1885,127,1603,977,436
84,1274,1239,1285,1321
924,1760,1753,818,1669
1012,310,702,45,1139
1526,1733,167,460,1706
221,912,1380,417,283
1247,1230,16,499,706
942,1979,1765,664,812
891,1814,801,584,1288
874,524,1708,706,608
1678,1989,1924,98,1255
1541,310,1121,782,191
351,1377,1611,1589,1605
942,1868,1400,1641,644
114,1785,630,641,453
1244,1322,1826,1594,419
94,806,1695,837,376
1398,1405,1342,1790,799
492,374,1659,329,1866
1491,633,1292,1525,593
362,1479,671,865,34
1361,563,1809,203,1492
1552,1741,1139,729,542
607,1773,558,1207,1173
791,1631,1591,1171,1123
253,1667,1134,1985,1838
224,1961,675,547,1635
1788,1307,286,746,1905
155,834,1052,777,1219
883,182,138,557,353
1098,1625,875,596,1627
1584,558,1404,601,1088
1062,1269,1240,556,223
27,620,1414,685,1109
1721,1842,1219,934,1675
1042,951,863,1818,525
158,1624,100,1018,29
1328,1973,1631,1269,1154
1697,922,35,1446,1765
1558,1110,841,1587,262
1197,98,99,1721,1737
944,1618,547,206,1651
248,1119,1068,414,1207
1329,62,1226,1567,41
897,1353,1269,519,736
1597,1585,1974,860,1364
626,1293,507,1215,1941
797,1922,271,1393,721
1229,434,1102,1443,1654
1912,838,723,1044,373
708,1246,110,177,624
215,175,1118,1951,1826
1758,1359,331,64,859
1347,235,512,1407,95
337,1946,627,840,1042
991,229,1885,986,301
1118,1389,1907,1047,868
1865,1883,287,927,398
1640,827,1080,1528,293
1689,265,1504,1440,1833
569,1732,1475,1302,1687
1430,1841,1148,354,475
1663,1720,1118,238,982
1299,1055,1377,670,1081
1024,1576,1231,467,601
87,1731,1295,1262,370
609,1015,307,282,186
647,1895,1803,462,84
1737,834,721,602,242
1265,1305,577,1851,1739
1413,671,1929,1908,1584
1236,428,1686,19,394
909,656,1833,876,1968
1964,1416,1007,641,1395
1682,1151,1859,1753,557
1690,489,1846,669,746
1847,932,1419,890,202
647,1167,898,1728,1533
795,1567,1871,1935,1234
1635,1575,1913,1920,910
1918,222,1019,719,1363
218,125,1585,354,358
1487,1143,1094,1884,1829
440,1175,1892,213,1864
1523,84,1146,1236,725
1332,1054,659,217,307
754,243,1677,945,1218
146,1491,1346,1344,703
1436,1112,1208,998,1024
398,1298,1755,1448,109
1002,1743,655,1154,1702
941,1170,2000,1890,975
384,1712,292,655,1751
735,198,1823,1351,1832
1200,98,1272,960,827
340,1581,790,825,214
869,1094,505,1614,342
1972,1391,550,1876,820
746,1963,1826,1078,634
990,1605,542,1713,1570
1334,1979,1381,1697,1622
947,50,564,726,1653
45,818,1817,514,1826
1654,983,1195,470,557
1143,667,1055,632,325
380,59,1259,801,231
312,1638,1358,1237,1864
1158,985,985,371,1541
134,689,874,1801,50
388,979,221,493,285
184,46,1579,1293,1884
1258,749,1947,102,1525
812,1174,623,1045,1368
389,82,888,60,1839
1037,1137,858,1129,1604
673,376,1305,837,294
726,1161,1551,1111,1444
1000,565,585,1512,1464
1373,752,1403,473,1270
121,418,160,1469,782
808,1945,1539,1900,556
76,1990,1531,1026,1804
1485,461,1119,1980,1313
488,422,1268,492,1528
13,1983,1866,464,1586
1588,45,1548,867,1028
1271,1815,947,1617,560
1497,257,1782,1690,663
1658,1661,590,711,529
290,618,1524,1035,1012
1130,1941,49,292,856
1787,1394,1464,986,1243
1360,607,458,628,1012
375,1729,290,1394,182
1016,1185,1671,952,241
1160,1748,69,24,1495
1892,1934,406,1896,1694
645,1553,1084,307,1654
677,1309,123,1569,1834
1267,736,1571,842,1888
433,1520,978,1471,1867
1311,512,1773,255,804
807,1261,319,1319,1791
978,1382,412,1805,491
1843,1234,1753,1309,1844
48,151,96,734,1194
1532,1217,10,619,719
1740,1218,41,1068,1434
1215,1631,1715,969,269
1571,405,1825,1380,1722
1389,1378,372,1425,1610
701,899,924,1742,1399
1662,251,1511,1199,1149
230,1518,1291,1288,1006
653,519,483,1406,240
1787,727,678,1659,1038
1444,264,1585,278,745
101,1870,327,1465,1189
1004,667,1137,373,361
1984,1567,1377,767,539
1722,621,610,1290,570
78,1904,1606,1294,1464
742,662,576,917,1632
1557,878,1413,1620,34
944,1128,740,1460,686
1525,599,612,294,970
241,790,688,1154,1276
1066,1874,1919,486,354
1149,1753,1412,705,25
1212,1361,241,79,1863
785,506,822,766,1908
1174,132,121,478,683
559,1912,419,1449,1912
1524,72,1179,371,174
1903,761,471,101,764
1177,1137,241,951,1680
1007,1825,405,261,1974
947,1581,742,1293,1786
748,1829,1977,116,540
1583,1188,1492,1910,998
1643,1343,69,1950,607
779,536,1017,1536,22
1676,152,1927,1362,160
1031,993,769,1738,454
838,806,529,1560,192
947,832,468,1090,1468
607,1955,378,953,1876
646,294,1356,1276,667
951,1163,1395,1629,1552
1893,837,43,1449,1522
991,1660,703,41,368
1164,644,1872,300,495
1521,992,1447,821,1581
515,337,1383,134,1635
1572,1001,1772,1266,1779
859,1468,1564,1864,1561
1293,1685,595,1309,1832
1111,1568,1039,48,1379
272,203,1196,355,1864
1787,1624,272,1725,1549
1874,56,1084,1264,319
764,145,1849,635,1749
1527,1614,1183,1718,1638
1123,1312,727,983,956
471,331,293,464,1495
832,1109,1327,1984,356
1650,161,1077,1549,291
1381,216,940,1020,1345
221,435,1975,850,1963
1166,1528,1021,1407,1556
612,1940,1008,351,1244
1323,905,1145,55,1230
1252,1617,67,1494,1286
939,850,1737,247,1611
1986,1843,1486,206,1707
764,1840,1479,205,1850
441,1415,1270,1521,1158
987,1940,1585,1744,1807
1541,166,1392,227,1884
1311,88,411,1910,330
1684,902,1887,786,1114
11,1782,179,828,291
1695,1334,1635,565,253
1069,1317,900,592,1186
1117,838,1705,901,1038
660,1434,393,534,1262
1219,631,591,617,597
1545,1831,1874,619,924
1513,1409,437,957,249
1995,631,499,1468,1554
1131,242,1962,1487,745
1307,1182,100,553,727
888,884,772,1281,672
1437,614,922,1923,1230
1317,1367,784,460,1480
329,1160,1594,195,523
710,1132,586,823,184
539,1260,1664,1695,1586
599,1843,56,182,465
1066,1430,268,70,732
1065,783,784,1081,1903
501,858,1222,311,1168
1156,788,445,758,1670
1304,803,1627,952,1149
379,402,209,1685,513
859,1396,1268,299,1670
702,514,1330,469,418
1057,972,1521,27,43
1926,845,1697,1826,92
1025,1305,715,727,186
1090,94,1479,787,1691
1170,929,925,347,1910
503,858,708,1650,1289
781,1099,1561,701,1673
114,295,1208,879,193
213,1576,175,1686,90
1866,323,1005,1782,1025
26,1109,168,1309,1478
30,697,1546,432,145
781,807,382,1339,416
1451,301,843,1163,985
1512,137,360,123,1288
1650,1971,1185,1196,349
1722,1066,1886,1857,194
1027,1034,1803,1419,92
830,863,592,399,1065
567,1604,1371,1544,1118
1373,352,742,1255,439
897,1708,1668,381,596
490,982,1936,687,1910
1821,584,207,656,1330
962,708,1706,936,1484
52,466,838,20,432
1782,617,417,1901,825
545,1766,305,1818,901
784,1318,645,1640,1187
1056,268,886,379,668
401,382,669,195,196
1996,1826,1756,1125,1468
1242,469,1447,131,248
1036,1535,1787,967,723
1812,798,1097,695,1760
476,845,922,638,262
610,1401,1113,363,1353
1159,1063,637,11,407
1822,426,1011,674,548
636,293,489,1368,1748
1187,967,537,1256,118
270,262,1707,1797,248
679,1140,97,1549,715
1577,1973,826,627,88
1107,488,922,594,377
1048,972,284,1492,1873
1619,336,179,668,1635
1536,1884,1672,1353,843
237,444,957,60,1994
703,2000,478,1737,1487
1162,1499,1250,214,798
498,1509,405,184,1964
1438,927,1573,130,1464
1648,357,456,1438,694
1573,474,933,902,454
330,1544,267,1609,745
53,559,773,26,1763
794,479,531,433,1587
1200,487,1664,1805,1223
24,548,229,1876,233
753,858,387,706,1849
1801,1845,1512,91,1030
1644,915,1459,445,686
309,439,410,1210,1288
661,1228,1571,28,1659
294,1686,462,1336,150
696,1807,1061,1134,1769
1668,1623,1929,1473,391
1608,1264,653,1414,1880
1551,1382,222,76,1298
1764,1194,1253,1468,1774
479,1085,1720,1160,1883
1648,267,405,354,1227
940,1932,1601,526,898
1766,881,966,579,1491
1666,448,419,1251,797
817,583,1462,807,428
527,1680,875,1642,1445
651,544,167,396,220
1781,416,1819,389,1498
699,1173,85,850,251
608,1409,1074,1886,1693
1493,1067,1968,1911,1094
1063,1741,515,430,1891
1176,1215,993,1181,1017
277,1027,891,674,1270
582,259,1721,783,766
258,1403,1477,403,930
765,428,614,1433,597
964,1019,276,1122,243
220,836,1159,1427,1810
1800,119,1766,758,587
899,1998,1919,1422,346
1999,1451,158,1030,1843
1207,1735,1466,1559,971
671,254,10,1274,258
1081,1662,1439,1833,1236
333,361,1793,994,468
1888,1982,1346,388,711
1924,1370,1779,1385,598
1550,814,1242,790,269
590,1521,990,906,1343
1174,990,1790,1224,516
1712,1989,973,682,642
345,1063,1854,586,821
1967,389,1329,312,61
1510,1576,312,1541,1464
1227,1199,473,107,1842
379,1440,428,909,253
1024,1077,1429,1604,708
835,1436,1920,460,666
1583,1095,564,804,1821
932,316,1153,1898,1483
892,115,1238,1609,1415
213,195,1940,1978,1645
735,1901,411,174,718
557,1339,1367,1662,1768
819,156,1964,1805,1227
647,1167,1647,494,235
266,1327,222,415,903
290,470,498,498,1123
618,72,1234,1590,1105
142,1048,624,1703,1040
1759,459,1151,1281,1259
1458,1126,1259,1615,828
517,950,16,592,351
940,1403,1398,48,760
1442,1422,205,917,569
1856,598,810,422,1716
320,974,1035,231,645
612,552,1714,1221,735
513,25,1161,849,1824
1701,1509,651,1128,708
1639,1548,880,1826,1513
1994,690,16,94,1667
382,1994,559,985,642
1108,1781,1588,348,630
454,420,1605,670,796
327,506,818,1668,1846
1759,1722,1130,472,1643
908,1568,280,415,1814
237,147,1431,1260,716
154,89,235,1103,603
1987,1618,1371,1755,1178
50,1483,1396,1439,254
808,585,1680,366,1656
1537,1262,147,1844,1578
1267,1537,409,1812,1506
485,905,842,388,92
1425,786,1541,1718,800
1760,1825,264,201,1347
834,1918,1283,331,1958
1180,159,520,1025,225
1598,1988,1025,786,1545
272,1540,425,970,307
1479,1601,1180,768,926
1950,930,1811,513,1322
377,1273,1743,1604,1226
1032,795,1468,1596,1650
1483,414,551,1443,1295
1409,1429,630,154,907
1824,914,78,1406,1693
897,302,457,384,652
1901,925,368,1885,467
795,124,462,232,591
1922,1919,1538,446,1327
665,267,1291,1160,1680
1093,505,158,1786,760
444,1236,1277,1384,1825
476,1538,1700,628,143
1407,1783,1047,1348,1714
1254,1166,1015,1215,207
746,1823,208,1091,860
351,1188,1995,892,213
1275,1820,1344,1385,1558
658,1870,417,1911,1261
1376,640,1206,1095,1579
703,1203,1451,93,1546
745,438,504,1103,908
1450,1267,341,1037,243
1779,684,56,1894,549
119,1582,1303,401,327
444,195,691,1939,1201
1250,48,1582,427,83
612,911,59,1103,41
1888,93,1384,724,1560
981,1230,803,1745,1807
1856,160,1635,318,304
354,662,230,365,1843
1322,259,1558,74,950
310,1836,518,966,1537
663,1964,653,578,1667
1820,1051,466,1372,1101
1097,1011,901,133,980
406,426,660,1603,1813
1712,1058,1767,86,1733
1544,1330,579,1856,740
436,202,96,331,175
830,699,752,1602,584
1780,1784,1012,494,790
1667,927,675,989,1012
909,1116,1897,1078,1835
674,1208,496,1084,1750
1417,1730,747,793,441
635,990,1235,820,773
719,753,1146,86,1375
1282,480,1627,400,593
1941,158,1607,784,395
558,1356,1069,1974,1107
487,1002,648,534,1179
1044,1431,256,1496,411
553,275,768,1163,214
749,803,780,582,1556
1119,374,1396,1377,1183
1921,831,1424,996,1743
71,868,389,1954,208
822,535,1029,155,1464
345,693,1562,1061,543
1770,1439,1923,484,1561
718,476,813,1707,452
491,1162,873,1866,1748
764,415,1451,1327,122
1935,113,797,1353,569
614,1092,1165,1857,1499
1875,1948,1508,54,939
879,1557,925,810,525
818,417,13,1240,1922
463,1413,660,1461,1581
373,1717,181,910,1486
945,65,452,1890,1824
1824,756,166,173,1446
1119,1061,1175,258,510
1741,1600,1441,1642,937
1664,1485,929,503,1834
918,280,294,1344,1041
1739,1000,1537,1430,252
172,508,977,132,113
254,54,930,1565,1853
1899,408,304,521,794
1285,1487,185,941,348
1349,1183,122,773,145
1364,1081,47,859,2000
1323,927,53,909,1693
1355,1177,674,1201,1396
90,236,1785,421,1689
1726,1249,225,1467,1906
1505,1891,961,238,898
274,1103,728,841,1685
134,282,388,1908,356
1571,381,1157,490,1651
490,1001,127,249,488
1614,284,1279,594,1570
1295,956,1419,374,584
257,702,381,405,1269
1989,130,1847,1015,114
931,1765,1928,1521,1287
1098,1469,14,1250,93
39,900,463,178,912
1716,593,593,966,526
1281,1710,1082,1469,1619
1656,203,1021,884,270
574,1459,1517,1749,476
139,1064,914,1706,548
1109,525,490,1346,216
1001,141,1712,1812,1184
869,1265,1783,1422,760
754,507,1646,1779,547
1868,323,1431,1995,421
378,171,161,748,1357
1233,982,1143,1489,401
1045,31,337,1181,132
1075,1369,650,740,93
1951,688,1405,1600,1084
1771,1620,688,971,848
1525,1192,1262,1188,646
531,1509,639,1229,1516
13,944,226,1599,1371
1899,1680,1224,1238,556
1848,1795,1871,1941,635
1987,713,1917,1851,1046
280,1906,743,1471,1166
1083,1600,1587,737,578
1403,1273,1153,1534,242
1472,1437,1312,1233,1771
622,1587,56,1571,1750
912,1358,1751,1367,1344
1437,945,791,1192,1694
1586,85,26,162,400
637,407,1111,597,1885
767,843,1862,671,1164
1579,1777,659,705,270
1591,1123,1942,1286,1414
1230,1202,329,1991,109
1908,653,310,1700,1892
1833,1753,1633,919,1453
233,526,1205,1815,1780
196,538,814,88,455
364,679,1130,1895,1499
1686,49,558,969,1729
1436,600,1986,217,1970
1711,597,386,1367,1012
184,1992,1174,1748,1157
422,1588,1655,1281,1872
1476,390,1566,920,30
1607,210,276,1576,973
1116,825,1964,1100,1910
1972,1221,452,269,611
913,212,459,1917,535
1725,1498,724,1358,326
749,835,878,1242,601
1337,1344,1159,153,583
1434,447,505,578,1211
158,509,1587,626,1906
108,1603,752,312,190
1332,536,420,925,891
1687,1268,1127,195,1660
1392,144,91,119,1078
1196,1437,13,1457,1671
1970,1989,1935,546,1950
1873,17,1732,2000,458
1121,1812,791,973,890
1984,1281,1249,1057,251
1132,1095,1192,1486,114
1711,1262,1711,289,1749
1029,76,1782,1872,704
1044,1723,772,1700,1531
1975,908,259,794,568
756,19,1473,99,1621
106,915,1070,119,954
1882,226,411,1739,1331
239,1755,26,786,1673
275,24,911,1315,1760
550,1592,679,1684,711
1130,1315,1619,1179,880
994,956,711,1145,1753
1582,1515,240,1611,912
133,755,296,926,1935
567,1078,1228,1167,940
37,131,1010,49,505
872,1063,1216,1743,1814
1827,586,1952,1053,1227
1836,1164,1838,109,48
282,1582,1983,863,1286
295,74,1068,1904,1497
181,526,1013,428,1755
259,1404,441,290,1709
795,1840,1270,938,1568
616,680,1731,238,65
924,742,1374,780,1214
570,522,724,1936,1798
742,619,1606,1086,1687
212,1263,448,1626,1363
530,1165,1304,1445,649
533,798,1185,1088,1209
177,701,831,948,1521
1980,1331,1422,60,155
688,1875,344,1198,1408
787,1531,625,345,1899
498,1110,455,994,1156
1834,1052,1311,439,578
1382,1797,1091,1942,1500
1544,293,1131,1172,1732
144,572,220,718,202
1198,1162,1137,1844,461
1463,1772,1898,693,237
1773,1861,1232,87,1539
473,644,1613,288,134
147,1451,1717,885,1600
32,1542,319,522,1671
1040,1336,1959,1325,92
586,1884,1825,742,1558
16,1912,1946,641,880
744,160,978,251,1249
1968,1631,1965,1230,17
411,852,344,242,1321
359,1826,1703,1345,928
773,467,1521,165,1652
1650,821,1480,1712,1831
1228,910,1961,1868,1154
777,796,293,1300,997
1485,197,36,771,1816
458,466,737,930,385
1318,520,1832,343,446
1315,1767,1803,192,386
1117,724,1006,458,430
233,112,635,1331,1794
1114,610,1703,144,1548
1653,1013,1963,1155,1922
1306,614,761,1376,1682
1091,71,1788,399,1272
1909,481,212,1722,1609
1933,640,1860,400,1738
1555,990,467,1948,1172
1589,1755,415,229,973
1914,385,1488,150,1749
1008,286,576,1890,130
289,144,80,1965,718
1506,957,1636,386,1988
857,1205,1437,620,1567
487,1325,1202,958,188
1372,1589,1022,797,1318
1421,295,1159,457,559
942,280,1886,1227,85
390,541,408,420,1943
1746,1083,237,47,307
1814,1738,1881,577,1056
1160,1259,1386,1371,129
1650,1975,771,178,860
84,528,1541,1131,921
1883,942,1925,87,419
694,399,1553,757,195
662,1345,1724,231,1622
1348,1013,1200,226,611
844,757,1291,1847,441
341,489,1848,854,359
1904,1226,1644,561,679
280,1710,1661,1645,800
375,1167,1778,432,36
36,1170,850,1306,1073
1821,1855,827,1783,89
340,1905,1679,1410,993
577,1060,1272,1827,1530
642,263,1974,327,658
1697,490,239,88,186
1689,1447,1769,1754,1295
974,398,1849,1906,369
1452,1207,1834,1659,1718
1262,130,756,259,658
1952,306,1170,1523,1886
672,1912,1691,819,1622
64,58,1177,1275,182
1316,1656,1851,787,1535
1414,387,494,1192,423
80,755,1619,1443,938
758,1386,169,464,394
1438,1683,1778,1088,590
574,908,1052,166,208
695,1126,1992,333,255
1210,640,1197,434,1403
1439,1060,1511,1194,1984
145,1174,1008,1253,1957
615,254,1467,1961,1879
1135,826,296,49,1418
1360,1216,255,1690,1258
1933,659,1648,1521,591
1217,324,1251,1184,1700
1083,1213,1918,570,1565
455,187,1655,1584,869
1558,1205,1422,1557,1852
1617,924,1293,1667,1639
404,805,1031,918,108
401,906,941,1744,871
1318,422,770,1039,1871
1544,1102,574,550,1705
1280,1783,310,530,1845
805,1361,1501,1059,550
330,586,192,806,1950
1028,127,1619,182,1660
1210,1641,738,884,1004
138,1803,1356,450,1078
1024,866,1780,11,470
1622,1032,1067,217,395
1875,410,1140,1959,510
1848,36,579,757,1052
906,940,405,776,54
1249,1010,1636,1561,1231
1144,1305,1582,1835,754
1305,1808,1775,1198,1552
1169,931,1120,1433,753
1422,1058,301,932,1479
1567,1988,920,1913,1389
1192,1240,968,1867,1806
704,1048,984,540,465
247,1666,1300,497,1332
1041,858,1787,1936,1097
101,1676,1314,832,535
435,891,193,75,1207
1687,247,1028,1453,277
1493,50,1565,1385,1404
869,1088,1769,62,662
1623,323,74,161,1322
1203,634,1362,1024,1675
1658,414,258,992,1134
1702,226,1382,743,101
909,1940,170,1659,469
309,1869,938,175,88
153,706,329,1817,228
1843,846,653,1845,551
1210,656,1974,496,1566
147,561,1005,1584,612
1252,247,1749,277,1571
1420,555,486,1012,1834
288,842,335,1030,400
640,1988,813,1121,655
1584,290,2000,245,947
623,1530,507,709,1492
1047,1625,1041,1806,1045
1020,559,472,130,315
1014,1963,1257,1963,536
789,545,1984,1906,1575
260,1683,930,1565,528
503,1572,1596,1630,10
1815,764,1963,983,1418
622,1855,1547,824,659
1717,1185,1797,1797,733
705,1456,1825,1681,824
405,875,255,1901,1622
671,1843,352,868,1586
1020,1852,268,1293,684
610,1179,837,1938,1792
430,1439,1564,730,704
1424,1776,792,604,1090
58,1018,133,897,1689
1082,1923,1705,677,1172
789,1165,1183,996,215
605,1182,302,821,1604
56,143,976,421,387
225,128,1126,1709,1998
743,1375,240,1887,293
1051,999,219,1333,1232
502,537,718,745,68
1981,693,1697,1869,1532
211,348,727,188,930
649,1265,444,1765,549
20,1485,306,1207,54
1178,175,1714,1811,656
1437,1470,1780,1155,141
1132,741,1990,868,1705
627,1076,916,248,511
530,1293,88,344,713
1258,279,1742,1057,1895
413,715,1925,17,1806
1149,1052,1894,149,613
81,311,325,1875,396
928,1190,1345,116,771
1599,407,317,600,1507
628,1728,542,1632,822
877,149,1930,317,915
1483,1469,419,1160,1898
1631,1337,1873,1212,1597
675,293,1092,1357,420
1846,1100,1526,1677,1705
819,74,1391,728,422
205,617,126,224,1771
1823,386,1336,88,781
959,1439,690,1079,677
1701,491,203,285,568
1364,1841,1502,173,1992
266,1988,330,1500,1563
251,859,522,1733,1329
1663,1898,803,1458,1203
556,1789,1880,897,131
323,951,1974,822,691
1221,1309,1174,1006,869
585,1543,794,1784,1951
977,333,1828,759,1979
336,1562,371,1092,1728
119,1807,470,1048,438
1194,1643,1823,1968,785
22,1446,830,741,1998
1238,219,1936,749,1525
1846,641,1871,890,37
1189,1755,1343,805,1592
1855,810,1978,1393,256
377,1945,812,935,924
595,1264,141,46,1372
1818,661,1598,388,1401
960,529,1611,1546,858
52,1378,508,780,339
402,498,890,1540,23
1784,1084,258,1354,1790
205,275,34,509,690
131,1988,1976,146,1010
586,1641,723,1428,935
343,1478,1065,437,1135
541,987,890,654,1970
1583,970,1780,554,275
1237,1753,919,1028,334
1984,1815,1785,1639,1520
1308,1922,668,1530,289
1062,718,1181,960,1433
1345,371,1074,385,1555
1041,1778,1971,927,1346
1555,148,1304,1176,1937
1328,1523,292,1684,1779
1382,342,1262,192,821
936,104,1780,1722,473
350,1324,571,456,1321
1945,574,423,56,1339
1372,61,602,1919,1617
89,74,287,319,1793
1699,1075,1011,211,1478
1785,1637,288,1556,1828
1796,278,1501,1173,1627
1747,1144,1252,1658,1889
751,571,61,587,1745
1867,242,571,1977,1246
464,1730,814,1477,87
1893,822,1163,578,1538
998,1021,1933,1170,1940
1240,1925,1055,1530,1711
584,486,1533,1160,1838
1585,1770,1414,1083,693
382,1425,1731,1170,467
1197,1686,1633,670,800
1140,123,766,1256,1398
1060,1247,1599,1977,1003
1131,960,1706,1992,172
949,890,1647,1904,1852
531,556,859,1734,929
1789,173,1962,1240,1227
839,1551,1103,10,1809
475,131,1437,1893,1321
1391,476,662,28,389
688,524,1786,1628,582
226,948,1905,937,965
587,384,74,924,1047
818,58,1959,1108,1146
1021,178,118,880,586
167,211,1868,1880,1148
212,147,1130,14,107
274,697,1589,1558,1252
1057,1932,78,538,257
716,1985,1487,1579,932
1840,663,1175,618,987
1401,55,1662,1932,298
63,258,1350,820,1612
765,377,893,531,1693
62,1064,1105,1704,855
935,1583,1312,1806,744
329,52,1357,1839,1266
343,1497,840,913,222
438,1399,920,856,815
1485,1070,484,502,1857
1880,437,1499,1932,179
1352,815,1356,617,1545
879,1191,1326,971,1819
325,440,1051,1894,576
913,644,1955,1112,1496
401,145,365,1091,718
1883,1328,1846,1324,1586
1299,1863,652,1824,1784
358,1668,1240,1026,1739
1706,1001,372,1717,375
1286,411,774,1249,682
372,1657,1668,1674,1917
1707,962,433,155,1015
1988,912,1115,1549,1384
781,615,402,1547,753
1106,1733,1532,682,133
199,155,1837,652,167
345,996,1027,1550,934
1827,118,1160,1387,1150
741,59,462,1623,1048
1235,1770,48,1626,1526
1414,1019,1577,127,37
1638,1180,1480,413,12
927,1288,415,118,1743
1423,738,966,1416,1656
24,1274,797,1708,1115
1957,1881,134,1011,1591
1444,751,80,1889,1824
1054,139,1315,547,380
315,1128,1307,1228,139
336,497,1216,1706,1685
1585,160,396,76,1041
1374,995,1911,420,713
1541,340,767,637,81
160,1825,1788,800,504
823,446,1435,1331,1840
559,1921,593,1596,1351
246,1978,582,1127,218
1524,1641,1488,463,1261
236,1479,405,601,1327
116,1417,839,1090,668
1889,81,64,1544,186
505,255,478,333,69
1596,437,1118,1829,44
458,212,1028,1230,169
1989,774,1123,592,1317
1879,728,356,855,1637
1001,1197,87,998,1021
974,1584,1343,1810,175
1748,1105,886,1257,1882
384,1872,1889,38,1495
1175,1757,1612,1027,581
696,1368,702,962,940
862,665,1863,502,860
1094,381,38,1610,452
1855,1272,1321,229,1467
1501,1108,1411,389,894
220,527,1144,1667,1674
1109,1375,1733,1183,1022
179,1533,1297,850,695
1558,1967,1100,224,1170
74,714,1993,354,84
1383,779,714,1472,1881
952,379,1752,476,483
1272,1271,1839,1196,948
502,1933,1665,1225,1424
1130,1851,1549,1645,1240
1928,945,1977,1920,1181
326,81,1192,1943,168
337,940,1343,654,1826
881,981,431,1609,819
256,1120,412,724,1670
1696,1115,332,756,1631
1076,1924,722,1834,868
800,1729,1538,619,122
682,822,841,225,1211
1035,226,1629,109,1548
1676,1996,685,1725,1139
1862,852,1486,1769,1450
1560,1161,401,1568,777
1161,285,1996,992,253
1012,1218,971,1069,554
1229,55,1945,572,1678
1388,62,697,1644,691
1368,1150,141,1978,1208
117,303,1094,286,217
648,153,1972,828,150
1637,1952,1339,371,1541
500,1678,522,766,1049
891,363,1138,262,29
1730,316,265,963,1446
520,1814,1906,1934,823
1653,941,1683,1844,588
678,921,1246,1333,1452
1343,734,1684,1556,224
1545,80,520,1840,1907
969,1912,24,670,118
1069,1939,1690,310,1905
168,1878,1677,1314,1946
1510,796,284,261,1624
1186,1947,1985,894,885
71,1790,1627,1157,956
88,566,1417,1052,194
1716,392,86,754,758
1875,409,1005,203,1122
594,835,156,1016,1850
1570,1892,1494,399,143
1353,411,1521,608,1086
815,1265,1719,280,343
299,340,281,1983,336
1107,1218,533,517,670
82,1306,907,513,1732
503,1775,1592,1849,1901
404,124,867,30,749
101,595,1655,462,1678
802,1148,994,962,60
164,1778,1732,197,1865
1510,1480,820,947,1193
816,1491,1528,1014,705
1578,1900,83,1867,1331
1695,277,499,614,57
657,704,883,534,1375
936,1734,263,1590,896
1172,1201,1780,975,1244
241,1573,894,135,1972
1572,1221,620,416,1932
1899,1496,375,1167,1723
1361,1262,1100,1465,687
1898,1926,57,1232,1391
349,1035,319,1425,453
1270,373,132,1163,1573
1865,1800,739,391,1277
1632,790,432,1858,479
1266,512,872,1301,1265
1981,837,426,1650,1670
1148,1022,1734,1109,1527
1906,1766,1143,143,972
1742,574,131,326,689
914,1453,1251,1368,1810
1377,1268,1250,1696,664
530,1260,873,66,1321
1594,1153,699,701,1199
833,919,254,21,1795
678,304,786,590,1065
62,1055,747,1863,1012
1501,1685,166,1276,1002
1798,1840,1856,1934,454
1868,1827,1779,508,1755
705,1403,31,1338,454
1749,808,674,411,1762
1986,907,1058,106,522
1614,329,250,550,928
341,1755,1023,1199,1817
759,581,900,1009,1664
29,1616,667,1571,1285
1927,1257,1868,1592,780
1516,1030,181,584,91
873,622,757,435,1390
1838,529,1297,160,1112
1522,1909,1133,1784,237
21,885,1073,63,1401
146,449,630,131,75
1119,1258,818,935,1689
1445,1591,46,334,1510
661,1585,39,274,1243
1165,13,540,904,506
1619,780,1786,1179,32
1005,755,1454,686,201
550,259,1320,413,1586
1554,392,1506,661,99
1549,1203,959,1145,959
1214,1732,1621,1680,217
175,34,1784,989,216
626,1577,956,787,1194
1170,1764,33,1273,1257
1876,1084,1369,513,57
1560,1770,812,1304,1492
166,1832,1685,1868,542
1681,109,482,1283,1021
1838,825,340,248,1403
286,1564,1466,322,1068
1384,84,119,853,1820
395,583,204,498,1898
1064,1170,1325,133,1769
984,563,764,466,70
686,1712,1248,921,336
1297,1271,45,1364,1556
1806,656,574,1835,885
1766,1636,767,995,767
306,1906,1662,577,1138
108,1894,985,658,995
540,917,1359,1109,767
